day,hour,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29,demand_30,demand_31,demand_32,demand_33,demand_34,demand_35,demand_36,demand_37,demand_38,demand_39,demand_40,demand_41,demand_42,demand_43,demand_44,demand_45,demand_46,demand_47,demand_48,demand_49,demand_50,demand_51,demand_52,demand_53,demand_54,demand_55,demand_56,demand_57,demand_58,demand_59,demand_60,demand_61,demand_62,demand_63,demand_64,demand_65,demand_66,demand_67,demand_68,demand_69,demand_70,demand_71,demand_72,demand_73,demand_74,demand_75,demand_76,demand_77,demand_78,demand_79,demand_80,demand_81,demand_82,demand_83,demand_84,demand_85,demand_86,demand_87,demand_88,demand_89,demand_90,demand_91,demand_92,demand_93,demand_94,demand_95,demand_96,demand_97,demand_98,demand_99,demand_100
1,1,1654.246644,1512.107009,1486.545322,1568.083109,1597.828364,1566.260179,1491.56526,1611.937419,1525.222608,1610.972808,1607.558027,1333.547798,1600.203404,1635.66302,1413.690169,1569.053794,1576.317336,1603.327441,1399.521952,1620.100393,1685.173879,1537.251503,1750.485761,1556.368901,1681.921355,1495.304647,1554.091651,1490.404478,1587.284496,1496.290309,1502.458446,1719.694891,1527.242297,1487.070153,1565.378308,1473.855546,1479.369243,1498.911282,1514.317918,1581.799123,1584.722638,1430.615427,1566.604043,1654.573941,1464.472247,1565.459415,1496.353932,1389.121681,1648.462218,1548.435998,1570.745711,1588.238344,1545.204971,1475.914639,1700.473109,1435.655183,1566.132231,1634.586118,1442.125558,1509.469427,1382.899118,1543.628174,1630.52067,1384.619358,1699.928155,1523.517501,1575.734794,1541.491311,1498.186569,1508.60419,1608.995744,1641.297584,1505.008189,1534.601739,1467.038384,1470.476691,1640.723013,1607.588003,1546.204555,1567.606931,1533.901517,1611.736855,1479.034786,1585.374635,1643.542765,1407.074305,1494.312617,1541.073823,1526.925337,1548.53924,1516.588773,1713.069412,1544.798734,1463.798147,1511.799023,1553.739557,1659.395738,1441.069001,1677.576293,1580.287046
1,2,1563.086338,1416.481985,1493.668154,1448.523322,1471.603707,1409.134765,1462.404846,1550.196722,1313.40144,1502.521018,1488.47598,1246.786285,1413.403983,1442.000287,1289.321103,1498.516153,1527.324141,1585.911679,1271.383153,1470.502776,1550.792499,1480.672216,1575.46992,1560.738669,1524.748312,1269.101444,1483.579553,1435.943485,1476.08267,1541.588422,1394.672355,1686.817369,1407.085507,1345.361544,1494.026686,1384.536599,1452.155415,1493.900971,1469.212568,1491.912111,1444.931484,1389.557775,1441.446194,1593.536779,1465.240026,1541.346083,1360.01964,1433.123673,1531.776256,1417.756367,1465.859013,1522.098574,1507.626194,1325.068244,1670.977228,1333.507752,1619.151252,1639.250914,1489.666092,1452.188972,1375.984325,1400.78759,1579.549012,1458.099696,1580.802363,1496.371871,1460.504601,1452.378434,1385.509448,1361.589676,1566.832718,1477.376823,1461.599516,1542.588256,1434.311657,1458.943196,1414.235252,1539.490868,1540.12811,1563.378033,1402.725096,1511.713263,1442.541849,1466.940526,1578.471266,1454.274951,1374.58488,1455.775718,1509.985019,1416.691986,1388.74734,1609.369163,1413.73233,1470.420723,1474.41231,1448.895255,1529.771336,1371.519385,1548.791773,1582.04211
1,3,1588.951615,1437.266258,1336.441943,1471.134738,1562.490547,1457.970904,1580.128204,1517.768801,1353.301117,1476.545279,1488.118907,1284.15538,1468.131302,1367.86082,1342.522477,1495.575733,1521.519316,1574.235361,1327.591684,1442.889587,1552.85948,1512.017627,1607.832817,1496.137281,1497.503946,1302.344144,1559.939292,1438.384644,1438.970631,1527.404727,1481.254343,1630.693004,1531.150791,1423.646997,1436.654056,1320.677457,1525.805263,1384.39411,1400.816256,1467.338778,1462.9999,1422.045061,1417.917891,1528.223323,1433.357868,1442.624568,1345.925446,1398.498593,1483.529408,1466.617202,1406.563476,1526.566212,1382.008574,1380.345305,1435.192007,1390.400606,1489.838587,1453.006169,1401.509947,1446.918043,1421.901725,1421.640021,1391.79486,1460.682699,1469.49045,1449.414673,1496.096967,1425.370102,1468.969174,1415.727313,1478.808348,1381.671331,1473.062872,1456.353775,1400.648356,1313.026437,1422.502598,1542.724314,1364.966088,1571.03152,1378.110092,1497.656094,1460.106351,1451.648143,1459.230063,1569.985268,1348.427523,1532.254772,1486.676029,1478.297093,1435.860491,1566.582652,1371.720349,1500.538566,1324.837849,1411.487288,1504.828885,1428.283095,1487.510321,1411.86275
1,4,1470.231658,1724.723058,1392.338277,1567.871291,1514.997728,1541.889037,1514.582436,1551.914632,1462.317421,1588.036714,1491.395944,1327.422368,1523.500949,1441.614317,1433.992785,1495.888055,1595.249189,1498.91393,1549.602813,1431.107954,1504.996464,1555.857692,1553.466935,1649.701054,1596.576511,1487.929884,1559.109504,1429.156275,1428.806561,1489.073171,1485.451109,1654.867951,1467.370319,1490.07967,1581.489926,1340.619188,1500.623938,1503.485685,1316.634818,1375.804584,1519.812764,1481.636462,1421.141945,1528.153924,1541.688568,1512.015819,1430.627528,1456.011116,1556.374532,1553.177675,1406.289181,1550.593504,1504.43147,1505.147311,1519.318338,1463.529625,1542.52828,1512.541787,1425.339168,1606.878162,1509.359093,1525.366448,1543.585788,1365.155898,1555.020007,1499.827343,1441.243129,1505.734049,1535.268496,1530.102648,1538.689295,1513.757527,1519.372346,1454.650576,1469.050059,1496.40708,1527.98707,1668.23989,1422.41045,1699.828469,1394.039624,1569.667785,1474.487779,1565.582062,1417.71473,1603.411306,1356.987157,1569.445443,1383.460994,1490.71427,1545.284553,1586.800771,1512.685861,1630.806801,1579.013066,1393.344282,1580.541098,1578.057456,1553.026247,1514.153409
1,5,1633.742322,1879.020191,1542.86362,1703.02748,1697.565421,1805.130782,1507.05682,1661.486544,1630.09327,1771.590437,1592.421597,1689.45271,1691.316202,1631.835549,1603.195623,1628.154179,1672.200285,1643.657728,1577.90544,1578.263553,1676.474522,1813.176768,1694.614948,1599.387749,1786.139398,1608.512382,1658.394575,1551.35246,1564.98948,1751.682517,1594.727238,1825.368273,1579.594583,1704.629793,1700.134738,1630.325965,1538.007104,1635.418178,1558.536017,1588.852952,1672.219609,1659.073097,1669.924841,1672.843972,1632.821403,1578.736655,1638.091758,1497.410036,1639.308959,1756.584593,1545.738628,1657.26365,1700.277443,1565.945597,1733.379843,1688.810911,1703.456013,1697.111398,1583.310182,1822.495543,1651.644641,1680.897486,1713.016867,1557.111075,1727.983774,1622.546341,1502.60545,1765.242453,1670.076348,1653.252698,1667.774133,1689.570696,1704.191296,1547.236991,1606.852453,1620.442363,1663.490896,1628.617278,1555.760257,1858.390332,1618.712485,1652.704811,1605.088269,1642.677676,1577.963646,1797.102213,1496.525165,1695.203406,1659.464025,1651.10139,1631.157365,1777.167403,1633.032993,1761.259686,1694.877326,1691.316264,1573.428967,1773.357173,1821.157357,1682.605661
1,6,1784.131718,1994.660112,1701.933313,1951.562257,1837.488454,1958.894724,1849.583074,1948.241547,1793.821631,1945.378666,1887.237107,1895.22912,1782.148517,1794.535985,1854.902564,1709.361819,1944.487152,1901.424555,1956.087062,1740.749457,1861.223237,1940.185631,1958.717115,1914.976639,1866.077535,1794.893596,1913.552679,1746.873283,1850.064605,2029.546906,1957.129134,1933.299457,1938.015327,2029.294045,2002.027271,1798.47408,1787.133456,1814.27803,1775.641448,1693.301757,1902.094647,1985.693296,1824.617096,1860.830949,1735.855336,1903.933245,1996.211166,1689.36102,1897.039097,1949.52107,1731.068023,1762.738015,1830.987854,2047.815218,1907.071743,1839.509995,1886.54112,1880.336294,1806.958562,1938.021722,1939.09349,1973.633719,1919.016916,1666.669191,1920.5833,1680.154517,1792.74835,2059.727578,1934.649405,1840.661806,1816.762959,1893.718361,1942.16472,1728.715238,1913.951242,1881.229925,1911.777964,1824.89916,1729.97573,1920.450731,1904.240259,1855.7103,1887.566271,1938.253405,1888.038279,1869.804286,1806.078933,1895.732622,1926.583437,1805.92625,1928.672567,1944.503253,1715.383396,1949.552127,1941.430519,1799.50957,1728.338997,1803.535616,1957.014351,1783.250695
1,7,2027.172093,1953.262423,1941.197784,2234.66838,1987.358677,2284.856327,2031.002704,2104.983093,2064.459314,2086.361069,2103.731902,2104.539755,2022.964635,1925.140419,2022.88213,1908.075337,1896.77892,2144.135171,2182.622817,2045.229968,2171.013279,2276.506155,2299.675243,1971.588355,2025.490017,2018.484487,2078.942425,2008.690696,2084.647052,2159.616939,2239.492609,1945.915494,2136.310021,2245.397726,2074.235414,2009.875348,2039.571658,2057.052204,2026.781694,2107.187139,1967.198803,2042.550243,2053.756022,2135.978479,1920.17989,2115.948454,2227.199087,1938.438654,2112.990124,2185.056894,1975.091323,2096.38975,2041.175346,2154.823133,2120.174566,2129.451968,2000.400149,2016.836592,2056.489467,2063.486092,2223.430583,2279.667564,2001.7823,2061.446212,2015.181459,1910.145032,1982.138458,2184.765872,2177.665667,2026.403977,2059.800952,2022.228914,2011.435208,2147.301325,2079.81267,2201.213233,2098.838613,1918.50156,1997.004627,2100.967835,2039.691899,2030.268339,2099.037213,2073.580775,2084.631904,2214.565705,2071.598413,2137.914765,2208.845369,1995.774842,2149.796474,2053.055639,1900.803033,2159.223328,2091.460095,2012.453522,1830.361287,2019.645899,2159.678196,2018.323294
1,8,2160.533454,2059.784894,2002.490949,2176.288792,1947.40671,2217.449428,2210.708009,2122.739813,1996.910621,2213.33092,2207.848857,2176.168116,2152.887016,1955.857522,2082.731668,1870.093791,2068.260666,2307.34924,2096.617479,1965.579383,2196.19107,2196.42981,2424.578488,2253.600989,2072.591285,2146.632482,2228.730598,2119.513658,1993.518164,2237.904114,2125.865253,1914.869425,2251.289283,2338.255951,2007.507782,2033.062203,2132.257099,2159.429478,2129.054741,2211.16271,2133.706104,2092.661086,2166.124008,2050.871956,1955.252678,2117.529014,2163.820318,2180.128607,2132.705746,2317.383563,2126.278473,2088.788847,2140.693361,2168.851584,2148.77983,2170.054389,2153.50519,2171.920211,1986.247427,2188.24674,2216.281583,2267.767598,2132.877026,2223.204572,2083.812335,1982.944951,1921.651582,2394.18153,2236.01799,2022.512273,2305.437368,2027.47709,2115.448163,2208.177454,2302.212799,2253.634213,2265.754743,2014.78721,2180.484494,2162.525266,2037.452684,2030.207214,2220.405042,2173.200598,2124.677035,2222.487965,2209.358465,2110.464782,2403.098578,2155.593806,2177.028757,2197.878971,2040.383635,2098.811322,2157.249527,2165.566226,2087.211401,2107.009404,2239.759817,2053.680877
1,9,2290.822639,2113.820194,2166.374083,2239.607775,1993.751604,2209.128063,2280.892759,2150.49704,2104.633634,2168.222204,2208.621566,2130.132375,2269.001919,2074.192959,2169.047399,1969.110762,2200.328525,2392.087104,2215.023826,1990.297747,2240.476619,2399.383274,2302.051366,2361.821921,2235.912554,2159.418806,2270.913043,2223.454592,2142.085994,2276.265672,2230.284778,1962.369463,2285.622174,2242.528377,1970.018486,2112.045704,2063.303679,2312.923039,2098.537705,2340.046806,2241.628695,2039.59795,2233.634625,2289.948277,2080.454544,2134.062614,2153.977013,2429.654695,2225.026997,2348.926795,2334.036563,2132.759194,2213.741567,2209.152533,2187.578515,2238.272522,2210.979637,2354.041584,2102.83842,2265.044496,2338.198154,2170.153766,2182.366428,2197.548801,2142.623956,2099.441736,1979.030913,2464.85204,2328.783794,2121.93698,2366.020319,2015.788206,2355.717939,2149.894104,2305.312712,2329.0389,2273.162734,2049.592862,2228.421402,2246.08333,2022.539772,2016.163002,2090.053317,2445.559896,2124.762415,2305.382861,2166.852516,2141.513256,2405.089207,2274.510312,2148.875424,2030.927369,2071.898051,2232.023841,2320.079238,2313.107587,2284.504075,2321.017403,2420.056446,2240.039204
1,10,2268.549191,2227.744496,2154.09565,2296.212635,2158.350065,2174.304245,2260.289953,2241.303513,2186.292183,2316.781752,2364.525389,2244.188627,2453.469372,2283.897737,2290.348747,2209.721554,2223.931124,2420.437441,2273.117618,2149.071413,2297.872677,2459.68562,2470.399272,2464.904393,2308.65252,2451.64411,2464.69833,2214.658584,2286.063301,2398.605641,2321.556966,2170.783001,2272.431712,2253.961087,2329.239897,2249.376342,2243.792718,2368.343239,2329.067589,2478.844743,2282.625452,2056.34342,2347.343303,2459.802215,2110.767228,2217.467142,2228.620484,2541.462337,2207.197463,2324.776932,2368.973955,2249.091616,2411.097329,2226.095837,2441.928332,2434.282729,2446.540341,2366.295046,2132.037905,2208.21839,2364.703954,2389.293308,2374.753135,2236.254488,2217.448404,2157.906682,2200.243822,2428.826248,2385.969829,2294.663642,2387.76483,2314.041946,2375.135257,2269.306962,2438.483377,2275.679243,2246.328571,2323.363922,2307.378875,2359.144133,2177.17723,2221.660282,2247.647395,2424.173417,2270.621207,2291.841714,2429.731871,2256.276559,2310.562701,2408.469817,2092.990928,2193.944206,2261.38337,2272.866861,2302.610098,2411.558468,2349.594468,2248.708095,2394.919799,2352.97525
